t;ncases;oid_;pop19;tx;lon;lat
30/03/2021;6;149;15412;38,93;-9,069829686;38,99312108
31/03/2021;6;149;15412;38,93;-9,069829686;38,99312108
01/04/2021;5;149;15412;32,44;-9,069829686;38,99312108
02/04/2021;5;149;15412;32,44;-9,069829686;38,99312108
03/04/2021;4;149;15412;25,95;-9,069829686;38,99312108
04/04/2021;4;149;15412;25,95;-9,069829686;38,99312108
05/04/2021;4;149;15412;25,95;-9,069829686;38,99312108
06/04/2021;4;149;15412;25,95;-9,069829686;38,99312108
07/04/2021;4;149;15412;25,95;-9,069829686;38,99312108
08/04/2021;4;149;15412;25,95;-9,069829686;38,99312108
09/04/2021;4;149;15412;25,95;-9,069829686;38,99312108
10/04/2021;4;149;15412;25,95;-9,069829686;38,99312108
11/04/2021;4;149;15412;25,95;-9,069829686;38,99312108
12/04/2021;3;149;15412;19,47;-9,069829686;38,99312108
13/04/2021;4;149;15412;25,95;-9,069829686;38,99312108
14/04/2021;5;149;15412;32,44;-9,069829686;38,99312108
15/04/2021;6;149;15412;38,93;-9,069829686;38,99312108
16/04/2021;6;149;15412;38,93;-9,069829686;38,99312108
17/04/2021;6;149;15412;38,93;-9,069829686;38,99312108
18/04/2021;6;149;15412;38,93;-9,069829686;38,99312108
19/04/2021;4;149;15412;25,95;-9,069829686;38,99312108
20/04/2021;5;149;15412;32,44;-9,069829686;38,99312108
21/04/2021;5;149;15412;32,44;-9,069829686;38,99312108
22/04/2021;5;149;15412;32,44;-9,069829686;38,99312108
23/04/2021;6;149;15412;38,93;-9,069829686;38,99312108
24/04/2021;6;149;15412;38,93;-9,069829686;38,99312108
25/04/2021;6;149;15412;38,93;-9,069829686;38,99312108
26/04/2021;6;149;15412;38,93;-9,069829686;38,99312108
27/04/2021;4;149;15412;25,95;-9,069829686;38,99312108
28/04/2021;5;149;15412;32,44;-9,069829686;38,99312108
29/04/2021;4;149;15412;25,95;-9,069829686;38,99312108
30/04/2021;5;149;15412;32,44;-9,069829686;38,99312108
01/05/2021;5;149;15412;32,44;-9,069829686;38,99312108
02/05/2021;5;149;15412;32,44;-9,069829686;38,99312108
03/05/2021;5;149;15412;32,44;-9,069829686;38,99312108
04/05/2021;4;149;15412;25,95;-9,069829686;38,99312108
05/05/2021;4;149;15412;25,95;-9,069829686;38,99312108
06/05/2021;4;149;15412;25,95;-9,069829686;38,99312108
07/05/2021;3;149;15412;19,47;-9,069829686;38,99312108
08/05/2021;3;149;15412;19,47;-9,069829686;38,99312108
09/05/2021;3;149;15412;19,47;-9,069829686;38,99312108
10/05/2021;3;149;15412;19,47;-9,069829686;38,99312108
11/05/2021;3;149;15412;19,47;-9,069829686;38,99312108
12/05/2021;1;149;15412;6,49;-9,069829686;38,99312108
13/05/2021;1;149;15412;6,49;-9,069829686;38,99312108
14/05/2021;1;149;15412;6,49;-9,069829686;38,99312108
15/05/2021;1;149;15412;6,49;-9,069829686;38,99312108
16/05/2021;1;149;15412;6,49;-9,069829686;38,99312108
17/05/2021;4;149;15412;25,95;-9,069829686;38,99312108
18/05/2021;4;149;15412;25,95;-9,069829686;38,99312108
19/05/2021;4;149;15412;25,95;-9,069829686;38,99312108
20/05/2021;5;149;15412;32,44;-9,069829686;38,99312108
21/05/2021;7;149;15412;45,42;-9,069829686;38,99312108
22/05/2021;8;149;15412;51,91;-9,069829686;38,99312108
23/05/2021;8;149;15412;51,91;-9,069829686;38,99312108
24/05/2021;8;149;15412;51,91;-9,069829686;38,99312108
25/05/2021;10;149;15412;64,88;-9,069829686;38,99312108
15/01/2021;186;150;22716;818,81;-8,884393429;39,1195234
16/01/2021;203;150;22716;893,64;-8,884393429;39,1195234
17/01/2021;205;150;22716;902,45;-8,884393429;39,1195234
18/01/2021;226;150;22716;994,89;-8,884393429;39,1195234
19/01/2021;235;150;22716;1034,51;-8,884393429;39,1195234
20/01/2021;248;150;22716;1091,74;-8,884393429;39,1195234
21/01/2021;277;150;22716;1219,4;-8,884393429;39,1195234
22/01/2021;278;150;22716;1223,81;-8,884393429;39,1195234
23/01/2021;298;150;22716;1311,85;-8,884393429;39,1195234
24/01/2021;292;150;22716;1285,44;-8,884393429;39,1195234
25/01/2021;324;150;22716;1426,31;-8,884393429;39,1195234
26/01/2021;339;150;22716;1492,34;-8,884393429;39,1195234
27/01/2021;336;150;22716;1479,13;-8,884393429;39,1195234
28/01/2021;357;150;22716;1571,58;-8,884393429;39,1195234
29/01/2021;366;150;22716;1611,2;-8,884393429;39,1195234
30/01/2021;355;150;22716;1562,78;-8,884393429;39,1195234
31/01/2021;372;150;22716;1637,61;-8,884393429;39,1195234
01/02/2021;359;150;22716;1580,38;-8,884393429;39,1195234
02/02/2021;348;150;22716;1531,96;-8,884393429;39,1195234
03/02/2021;333;150;22716;1465,93;-8,884393429;39,1195234
04/02/2021;318;150;22716;1399,89;-8,884393429;39,1195234
05/02/2021;300;150;22716;1320,66;-8,884393429;39,1195234
06/02/2021;292;150;22716;1285,44;-8,884393429;39,1195234
07/02/2021;289;150;22716;1272,23;-8,884393429;39,1195234
08/02/2021;248;150;22716;1091,74;-8,884393429;39,1195234
09/02/2021;218;150;22716;959,68;-8,884393429;39,1195234
10/02/2021;200;150;22716;880,44;-8,884393429;39,1195234
11/02/2021;171;150;22716;752,77;-8,884393429;39,1195234
12/02/2021;157;150;22716;691,14;-8,884393429;39,1195234
13/02/2021;142;150;22716;625,11;-8,884393429;39,1195234
14/02/2021;119;150;22716;523,86;-8,884393429;39,1195234
15/02/2021;111;150;22716;488,64;-8,884393429;39,1195234
16/02/2021;94;150;22716;413,81;-8,884393429;39,1195234
17/02/2021;85;150;22716;374,19;-8,884393429;39,1195234
18/02/2021;65;150;22716;286,14;-8,884393429;39,1195234
19/02/2021;61;150;22716;268,53;-8,884393429;39,1195234
20/02/2021;41;150;22716;180,49;-8,884393429;39,1195234
21/02/2021;39;150;22716;171,69;-8,884393429;39,1195234
22/02/2021;31;150;22716;136,47;-8,884393429;39,1195234
23/02/2021;26;150;22716;114,46;-8,884393429;39,1195234
24/02/2021;24;150;22716;105,65;-8,884393429;39,1195234
25/02/2021;22;150;22716;96,85;-8,884393429;39,1195234
26/02/2021;16;150;22716;70,43;-8,884393429;39,1195234
27/02/2021;16;150;22716;70,43;-8,884393429;39,1195234
28/02/2021;16;150;22716;70,43;-8,884393429;39,1195234
01/03/2021;16;150;22716;70,43;-8,884393429;39,1195234
02/03/2021;15;150;22716;66,03;-8,884393429;39,1195234
03/03/2021;16;150;22716;70,43;-8,884393429;39,1195234
04/03/2021;12;150;22716;52,83;-8,884393429;39,1195234
05/03/2021;12;150;22716;52,83;-8,884393429;39,1195234
06/03/2021;13;150;22716;57,23;-8,884393429;39,1195234
07/03/2021;13;150;22716;57,23;-8,884393429;39,1195234
08/03/2021;14;150;22716;61,63;-8,884393429;39,1195234
09/03/2021;14;150;22716;61,63;-8,884393429;39,1195234
10/03/2021;11;150;22716;48,42;-8,884393429;39,1195234
11/03/2021;10;150;22716;44,02;-8,884393429;39,1195234
12/03/2021;10;150;22716;44,02;-8,884393429;39,1195234
13/03/2021;10;150;22716;44,02;-8,884393429;39,1195234
14/03/2021;10;150;22716;44,02;-8,884393429;39,1195234
15/03/2021;9;150;22716;39,62;-8,884393429;39,1195234
16/03/2021;9;150;22716;39,62;-8,884393429;39,1195234
17/03/2021;9;150;22716;39,62;-8,884393429;39,1195234
18/03/2021;9;150;22716;39,62;-8,884393429;39,1195234
19/03/2021;8;150;22716;35,22;-8,884393429;39,1195234
20/03/2021;7;150;22716;30,82;-8,884393429;39,1195234
21/03/2021;7;150;22716;30,82;-8,884393429;39,1195234
22/03/2021;10;150;22716;44,02;-8,884393429;39,1195234
23/03/2021;9;150;22716;39,62;-8,884393429;39,1195234
24/03/2021;9;150;22716;39,62;-8,884393429;39,1195234
25/03/2021;9;150;22716;39,62;-8,884393429;39,1195234
26/03/2021;6;150;22716;26,41;-8,884393429;39,1195234
27/03/2021;6;150;22716;26,41;-8,884393429;39,1195234
28/03/2021;6;150;22716;26,41;-8,884393429;39,1195234
29/03/2021;6;150;22716;26,41;-8,884393429;39,1195234
30/03/2021;6;150;22716;26,41;-8,884393429;39,1195234
31/03/2021;5;150;22716;22,01;-8,884393429;39,1195234
01/04/2021;4;150;22716;17,61;-8,884393429;39,1195234
02/04/2021;4;150;22716;17,61;-8,884393429;39,1195234
03/04/2021;4;150;22716;17,61;-8,884393429;39,1195234
04/04/2021;4;150;22716;17,61;-8,884393429;39,1195234
05/04/2021;0;150;22716;0;-8,884393429;39,1195234
06/04/2021;0;150;22716;0;-8,884393429;39,1195234
07/04/2021;0;150;22716;0;-8,884393429;39,1195234
08/04/2021;0;150;22716;0;-8,884393429;39,1195234
09/04/2021;0;150;22716;0;-8,884393429;39,1195234
10/04/2021;0;150;22716;0;-8,884393429;39,1195234
11/04/2021;0;150;22716;0;-8,884393429;39,1195234
12/04/2021;0;150;22716;0;-8,884393429;39,1195234
13/04/2021;1;150;22716;4,4;-8,884393429;39,1195234
14/04/2021;1;150;22716;4,4;-8,884393429;39,1195234
15/04/2021;1;150;22716;4,4;-8,884393429;39,1195234
16/04/2021;1;150;22716;4,4;-8,884393429;39,1195234
17/04/2021;1;150;22716;4,4;-8,884393429;39,1195234
18/04/2021;1;150;22716;4,4;-8,884393429;39,1195234
19/04/2021;1;150;22716;4,4;-8,884393429;39,1195234
20/04/2021;1;150;22716;4,4;-8,884393429;39,1195234
21/04/2021;1;150;22716;4,4;-8,884393429;39,1195234
22/04/2021;1;150;22716;4,4;-8,884393429;39,1195234
23/04/2021;1;150;22716;4,4;-8,884393429;39,1195234
24/04/2021;1;150;22716;4,4;-8,884393429;39,1195234
25/04/2021;1;150;22716;4,4;-8,884393429;39,1195234
26/04/2021;1;150;22716;4,4;-8,884393429;39,1195234
27/04/2021;0;150;22716;0;-8,884393429;39,1195234
28/04/2021;0;150;22716;0;-8,884393429;39,1195234
29/04/2021;1;150;22716;4,4;-8,884393429;39,1195234
30/04/2021;1;150;22716;4,4;-8,884393429;39,1195234
01/05/2021;1;150;22716;4,4;-8,884393429;39,1195234
02/05/2021;1;150;22716;4,4;-8,884393429;39,1195234
03/05/2021;1;150;22716;4,4;-8,884393429;39,1195234
04/05/2021;1;150;22716;4,4;-8,884393429;39,1195234
05/05/2021;1;150;22716;4,4;-8,884393429;39,1195234
06/05/2021;1;150;22716;4,4;-8,884393429;39,1195234
07/05/2021;1;150;22716;4,4;-8,884393429;39,1195234
08/05/2021;1;150;22716;4,4;-8,884393429;39,1195234
09/05/2021;1;150;22716;4,4;-8,884393429;39,1195234
10/05/2021;2;150;22716;8,8;-8,884393429;39,1195234
11/05/2021;2;150;22716;8,8;-8,884393429;39,1195234
12/05/2021;4;150;22716;17,61;-8,884393429;39,1195234
13/05/2021;6;150;22716;26,41;-8,884393429;39,1195234
14/05/2021;7;150;22716;30,82;-8,884393429;39,1195234
15/05/2021;8;150;22716;35,22;-8,884393429;39,1195234
16/05/2021;8;150;22716;35,22;-8,884393429;39,1195234
17/05/2021;8;150;22716;35,22;-8,884393429;39,1195234
18/05/2021;10;150;22716;44,02;-8,884393429;39,1195234
19/05/2021;12;150;22716;52,83;-8,884393429;39,1195234
20/05/2021;13;150;22716;57,23;-8,884393429;39,1195234
21/05/2021;14;150;22716;61,63;-8,884393429;39,1195234
22/05/2021;16;150;22716;70,43;-8,884393429;39,1195234
23/05/2021;16;150;22716;70,43;-8,884393429;39,1195234
24/05/2021;15;150;22716;66,03;-8,884393429;39,1195234
25/05/2021;16;150;22716;70,43;-8,884393429;39,1195234
15/01/2021;72;151;13673;526,59;-9,040031008;39,2161624
16/01/2021;76;151;13673;555,84;-9,040031008;39,2161624
17/01/2021;75;151;13673;548,53;-9,040031008;39,2161624
18/01/2021;79;151;13673;577,78;-9,040031008;39,2161624
19/01/2021;81;151;13673;592,41;-9,040031008;39,2161624
20/01/2021;89;151;13673;650,92;-9,040031008;39,2161624
21/01/2021;86;151;13673;628,98;-9,040031008;39,2161624
22/01/2021;84;151;13673;614,35;-9,040031008;39,2161624
23/01/2021;87;151;13673;636,29;-9,040031008;39,2161624
24/01/2021;90;151;13673;658,23;-9,040031008;39,2161624
25/01/2021;89;151;13673;650,92;-9,040031008;39,2161624
26/01/2021;100;151;13673;731,37;-9,040031008;39,2161624
27/01/2021;109;151;13673;797,19;-9,040031008;39,2161624
28/01/2021;113;151;13673;826,45;-9,040031008;39,2161624
29/01/2021;116;151;13673;848,39;-9,040031008;39,2161624
30/01/2021;118;151;13673;863,01;-9,040031008;39,2161624
31/01/2021;117;151;13673;855,7;-9,040031008;39,2161624
01/02/2021;113;151;13673;826,45;-9,040031008;39,2161624
02/02/2021;113;151;13673;826,45;-9,040031008;39,2161624
03/02/2021;102;151;13673;746;-9,040031008;39,2161624
04/02/2021;103;151;13673;753,31;-9,040031008;39,2161624
05/02/2021;96;151;13673;702,11;-9,040031008;39,2161624
06/02/2021;85;151;13673;621,66;-9,040031008;39,2161624
07/02/2021;83;151;13673;607,04;-9,040031008;39,2161624
08/02/2021;81;151;13673;592,41;-9,040031008;39,2161624
09/02/2021;73;151;13673;533,9;-9,040031008;39,2161624
10/02/2021;62;151;13673;453,45;-9,040031008;39,2161624
11/02/2021;52;151;13673;380,31;-9,040031008;39,2161624
12/02/2021;54;151;13673;394,94;-9,040031008;39,2161624
13/02/2021;55;151;13673;402,25;-9,040031008;39,2161624
14/02/2021;57;151;13673;416,88;-9,040031008;39,2161624
15/02/2021;55;151;13673;402,25;-9,040031008;39,2161624
16/02/2021;56;151;13673;409,57;-9,040031008;39,2161624
17/02/2021;54;151;13673;394,94;-9,040031008;39,2161624
18/02/2021;46;151;13673;336,43;-9,040031008;39,2161624
19/02/2021;49;151;13673;358,37;-9,040031008;39,2161624
20/02/2021;49;151;13673;358,37;-9,040031008;39,2161624
21/02/2021;47;151;13673;343,74;-9,040031008;39,2161624
22/02/2021;44;151;13673;321,8;-9,040031008;39,2161624
23/02/2021;45;151;13673;329,12;-9,040031008;39,2161624
24/02/2021;51;151;13673;373;-9,040031008;39,2161624
25/02/2021;50;151;13673;365,68;-9,040031008;39,2161624
26/02/2021;44;151;13673;321,8;-9,040031008;39,2161624
27/02/2021;41;151;13673;299,86;-9,040031008;39,2161624
28/02/2021;37;151;13673;270,61;-9,040031008;39,2161624
01/03/2021;39;151;13673;285,23;-9,040031008;39,2161624
02/03/2021;36;151;13673;263,29;-9,040031008;39,2161624
03/03/2021;37;151;13673;270,61;-9,040031008;39,2161624
04/03/2021;36;151;13673;263,29;-9,040031008;39,2161624
05/03/2021;32;151;13673;234,04;-9,040031008;39,2161624
06/03/2021;32;151;13673;234,04;-9,040031008;39,2161624
07/03/2021;32;151;13673;234,04;-9,040031008;39,2161624
08/03/2021;33;151;13673;241,35;-9,040031008;39,2161624
09/03/2021;27;151;13673;197,47;-9,040031008;39,2161624
10/03/2021;18;151;13673;131,65;-9,040031008;39,2161624
11/03/2021;17;151;13673;124,33;-9,040031008;39,2161624
12/03/2021;17;151;13673;124,33;-9,040031008;39,2161624
13/03/2021;13;151;13673;95,08;-9,040031008;39,2161624
14/03/2021;13;151;13673;95,08;-9,040031008;39,2161624
15/03/2021;10;151;13673;73,14;-9,040031008;39,2161624
16/03/2021;6;151;13673;43,88;-9,040031008;39,2161624
17/03/2021;4;151;13673;29,25;-9,040031008;39,2161624
18/03/2021;3;151;13673;21,94;-9,040031008;39,2161624
19/03/2021;2;151;13673;14,63;-9,040031008;39,2161624
20/03/2021;2;151;13673;14,63;-9,040031008;39,2161624
21/03/2021;2;151;13673;14,63;-9,040031008;39,2161624
22/03/2021;1;151;13673;7,31;-9,040031008;39,2161624
23/03/2021;5;151;13673;36,57;-9,040031008;39,2161624
24/03/2021;4;151;13673;29,25;-9,040031008;39,2161624
25/03/2021;4;151;13673;29,25;-9,040031008;39,2161624
26/03/2021;4;151;13673;29,25;-9,040031008;39,2161624
27/03/2021;4;151;13673;29,25;-9,040031008;39,2161624
28/03/2021;4;151;13673;29,25;-9,040031008;39,2161624
29/03/2021;4;151;13673;29,25;-9,040031008;39,2161624
30/03/2021;5;151;13673;36,57;-9,040031008;39,2161624
31/03/2021;5;151;13673;36,57;-9,040031008;39,2161624
01/04/2021;5;151;13673;36,57;-9,040031008;39,2161624
02/04/2021;6;151;13673;43,88;-9,040031008;39,2161624
03/04/2021;6;151;13673;43,88;-9,040031008;39,2161624
04/04/2021;6;151;13673;43,88;-9,040031008;39,2161624
05/04/2021;6;151;13673;43,88;-9,040031008;39,2161624
06/04/2021;2;151;13673;14,63;-9,040031008;39,2161624
07/04/2021;2;151;13673;14,63;-9,040031008;39,2161624
08/04/2021;3;151;13673;21,94;-9,040031008;39,2161624
09/04/2021;3;151;13673;21,94;-9,040031008;39,2161624
10/04/2021;3;151;13673;21,94;-9,040031008;39,2161624
11/04/2021;3;151;13673;21,94;-9,040031008;39,2161624
12/04/2021;3;151;13673;21,94;-9,040031008;39,2161624
13/04/2021;2;151;13673;14,63;-9,040031008;39,2161624
14/04/2021;3;151;13673;21,94;-9,040031008;39,2161624
15/04/2021;3;151;13673;21,94;-9,040031008;39,2161624
16/04/2021;2;151;13673;14,63;-9,040031008;39,2161624
17/04/2021;2;151;13673;14,63;-9,040031008;39,2161624
18/04/2021;2;151;13673;14,63;-9,040031008;39,2161624
19/04/2021;2;151;13673;14,63;-9,040031008;39,2161624
20/04/2021;2;151;13673;14,63;-9,040031008;39,2161624
21/04/2021;2;151;13673;14,63;-9,040031008;39,2161624
22/04/2021;1;151;13673;7,31;-9,040031008;39,2161624
23/04/2021;1;151;13673;7,31;-9,040031008;39,2161624
24/04/2021;1;151;13673;7,31;-9,040031008;39,2161624
25/04/2021;1;151;13673;7,31;-9,040031008;39,2161624
26/04/2021;1;151;13673;7,31;-9,040031008;39,2161624
27/04/2021;1;151;13673;7,31;-9,040031008;39,2161624
28/04/2021;0;151;13673;0;-9,040031008;39,2161624
29/04/2021;2;151;13673;14,63;-9,040031008;39,2161624
30/04/2021;3;151;13673;21,94;-9,040031008;39,2161624
01/05/2021;3;151;13673;21,94;-9,040031008;39,2161624
02/05/2021;3;151;13673;21,94;-9,040031008;39,2161624
03/05/2021;3;151;13673;21,94;-9,040031008;39,2161624
04/05/2021;3;151;13673;21,94;-9,040031008;39,2161624
05/05/2021;3;151;13673;21,94;-9,040031008;39,2161624
06/05/2021;3;151;13673;21,94;-9,040031008;39,2161624
07/05/2021;3;151;13673;21,94;-9,040031008;39,2161624
08/05/2021;3;151;13673;21,94;-9,040031008;39,2161624
09/05/2021;3;151;13673;21,94;-9,040031008;39,2161624
10/05/2021;3;151;13673;21,94;-9,040031008;39,2161624
11/05/2021;3;151;13673;21,94;-9,040031008;39,2161624
12/05/2021;3;151;13673;21,94;-9,040031008;39,2161624
13/05/2021;3;151;13673;21,94;-9,040031008;39,2161624
14/05/2021;2;151;13673;14,63;-9,040031008;39,2161624
15/05/2021;2;151;13673;14,63;-9,040031008;39,2161624
16/05/2021;2;151;13673;14,63;-9,040031008;39,2161624
17/05/2021;2;151;13673;14,63;-9,040031008;39,2161624
18/05/2021;2;151;13673;14,63;-9,040031008;39,2161624
19/05/2021;2;151;13673;14,63;-9,040031008;39,2161624
20/05/2021;2;151;13673;14,63;-9,040031008;39,2161624
21/05/2021;2;151;13673;14,63;-9,040031008;39,2161624
22/05/2021;2;151;13673;14,63;-9,040031008;39,2161624
23/05/2021;2;151;13673;14,63;-9,040031008;39,2161624
24/05/2021;2;151;13673;14,63;-9,040031008;39,2161624
25/05/2021;2;151;13673;14,63;-9,040031008;39,2161624
15/01/2021;1972;152;213608;923,19;-9,426381401;38,70107027
16/01/2021;2084;152;213608;975,62;-9,426381401;38,70107027
17/01/2021;2147;152;213608;1005,11;-9,426381401;38,70107027
18/01/2021;2341;152;213608;1095,93;-9,426381401;38,70107027
19/01/2021;2456;152;213608;1149,77;-9,426381401;38,70107027
20/01/2021;2524;152;213608;1181,6;-9,426381401;38,70107027
21/01/2021;2584;152;213608;1209,69;-9,426381401;38,70107027
22/01/2021;2661;152;213608;1245,74;-9,426381401;38,70107027
23/01/2021;2774;152;213608;1298,64;-9,426381401;38,70107027
24/01/2021;2750;152;213608;1287,4;-9,426381401;38,70107027
25/01/2021;2897;152;213608;1356,22;-9,426381401;38,70107027
26/01/2021;3168;152;213608;1483,09;-9,426381401;38,70107027
27/01/2021;3360;152;213608;1572,97;-9,426381401;38,70107027
28/01/2021;3489;152;213608;1633,37;-9,426381401;38,70107027
29/01/2021;3602;152;213608;1686,27;-9,426381401;38,70107027
30/01/2021;3683;152;213608;1724,19;-9,426381401;38,70107027
31/01/2021;3776;152;213608;1767,72;-9,426381401;38,70107027
01/02/2021;3574;152;213608;1673,16;-9,426381401;38,70107027
02/02/2021;3534;152;213608;1654,43;-9,426381401;38,70107027
03/02/2021;3456;152;213608;1617,92;-9,426381401;38,70107027
04/02/2021;3400;152;213608;1591,7;-9,426381401;38,70107027
05/02/2021;3365;152;213608;1575,32;-9,426381401;38,70107027
06/02/2021;3195;152;213608;1495,73;-9,426381401;38,70107027
07/02/2021;3254;152;213608;1523,35;-9,426381401;38,70107027
08/02/2021;2987;152;213608;1398,36;-9,426381401;38,70107027
09/02/2021;2645;152;213608;1238,25;-9,426381401;38,70107027
10/02/2021;2348;152;213608;1099,21;-9,426381401;38,70107027
11/02/2021;2157;152;213608;1009,79;-9,426381401;38,70107027
12/02/2021;1922;152;213608;899,78;-9,426381401;38,70107027
13/02/2021;1714;152;213608;802,4;-9,426381401;38,70107027
14/02/2021;1557;152;213608;728,91;-9,426381401;38,70107027
15/02/2021;1494;152;213608;699,41;-9,426381401;38,70107027
16/02/2021;1375;152;213608;643,7;-9,426381401;38,70107027
17/02/2021;1259;152;213608;589,4;-9,426381401;38,70107027
18/02/2021;1126;152;213608;527,13;-9,426381401;38,70107027
19/02/2021;1005;152;213608;470,49;-9,426381401;38,70107027
20/02/2021;995;152;213608;465,81;-9,426381401;38,70107027
21/02/2021;844;152;213608;395,12;-9,426381401;38,70107027
22/02/2021;825;152;213608;386,22;-9,426381401;38,70107027
23/02/2021;744;152;213608;348,3;-9,426381401;38,70107027
24/02/2021;676;152;213608;316,47;-9,426381401;38,70107027
25/02/2021;612;152;213608;286,51;-9,426381401;38,70107027
26/02/2021;563;152;213608;263,57;-9,426381401;38,70107027
27/02/2021;537;152;213608;251,4;-9,426381401;38,70107027
28/02/2021;496;152;213608;232,2;-9,426381401;38,70107027
01/03/2021;473;152;213608;221,43;-9,426381401;38,70107027
02/03/2021;394;152;213608;184,45;-9,426381401;38,70107027
03/03/2021;378;152;213608;176,96;-9,426381401;38,70107027
04/03/2021;344;152;213608;161,04;-9,426381401;38,70107027
05/03/2021;305;152;213608;142,78;-9,426381401;38,70107027
